TransactionID,AccountID,CustomerAge,gender,TransactionAmount,TransactionDate,TransactionType,location,MerchantID,Channel,PreviousTransactionDate,offer_accepted,offer_type_last_given,transaction_category_last
TX001580,AC00028,22,Female,398.36,27-06-2023 16:52,Debit,Hyderabad,M006,ATM,04-11-2024 08:09,0,Freebie,Healthcare
TX001581,AC00428,20,Male,469.46,08-11-2023 18:24,Debit,Hyderabad,M068,ATM,04-11-2024 08:09,0,Cashback,Shopping
TX001582,AC00242,57,Male,37.58,17-04-2023 18:22,Debit,Hyderabad,M051,ATM,04-11-2024 08:12,0,Loyalty Points,Fuel
TX001583,AC00447,31,Male,160.24,08-08-2023 17:06,Debit,Pune,M019,ATM,04-11-2024 08:09,0,Cashback,Fuel
TX001584,AC00081,23,Male,315.39,26-05-2023 16:52,Credit,Chennai,M008,Branch,04-11-2024 08:08,0,Freebie,Food
TX001585,AC00358,21,Male,434.17,05-01-2023 16:40,Debit,Mumbai,M010,ATM,04-11-2024 08:09,0,Freebie,Healthcare
TX001586,AC00254,26,Male,165.91,15-03-2023 17:40,Debit,Mumbai,M084,ATM,04-11-2024 08:09,1,Discount,Shopping
TX001587,AC00241,47,Male,211.36,14-09-2023 17:08,Debit,Bangalore,M020,Branch,04-11-2024 08:11,0,Discount,Shopping
TX001588,AC00140,26,Female,241.45,24-07-2023 16:02,Debit,Bangalore,M026,Online,04-11-2024 08:08,1,Loyalty Points,Fuel
TX001589,AC00132,68,Female,23.24,13-04-2023 16:41,Debit,Kolkata,M054,Branch,04-11-2024 08:10,0,Cashback,Entertainment
TX001590,AC00035,74,Female,70.88,04-12-2023 16:18,Credit,Hyderabad,M087,Branch,04-11-2024 08:06,0,Cashback,Entertainment
TX001591,AC00172,66,Male,1143.67,30-10-2023 16:18,Debit,Kolkata,M048,Online,04-11-2024 08:10,1,Freebie,Healthcare
TX001592,AC00016,80,Female,314.52,20-03-2023 17:21,Debit,Hyderabad,M057,ATM,04-11-2024 08:06,0,Freebie,Fuel
TX001593,AC00382,78,Female,181.81,29-05-2023 16:09,Credit,Bangalore,M026,Online,04-11-2024 08:09,1,Loyalty Points,Healthcare
TX001594,AC00413,56,Female,854.64,07-11-2023 18:57,Debit,Delhi,M038,Branch,04-11-2024 08:08,1,Discount,Travel
TX001595,AC00297,64,Female,261.19,12-01-2023 17:12,Debit,Chennai,M078,ATM,04-11-2024 08:09,0,Freebie,Shopping
TX001596,AC00207,71,Female,220.68,09-10-2023 18:23,Credit,Kolkata,M050,Online,04-11-2024 08:07,0,Cashback,Healthcare
TX001597,AC00411,31,Female,11.86,05-09-2023 16:43,Debit,Chennai,M054,Branch,04-11-2024 08:08,0,Freebie,Food
TX001598,AC00105,28,Male,122.65,17-08-2023 16:26,Debit,Chennai,M039,Online,04-11-2024 08:06,0,Discount,Entertainment
TX001599,AC00002,56,Female,395.16,24-07-2023 16:14,Debit,Chennai,M059,Online,04-11-2024 08:11,0,Cashback,Healthcare
TX001600,AC00410,51,Female,704.69,18-07-2023 17:22,Debit,Bangalore,M089,Online,04-11-2024 08:10,1,Discount,Travel
TX001601,AC00492,69,Female,369.89,18-10-2023 16:44,Debit,Mumbai,M083,ATM,04-11-2024 08:11,0,Loyalty Points,Shopping
TX001602,AC00095,67,Female,10.92,20-10-2023 17:48,Debit,Bangalore,M090,ATM,04-11-2024 08:08,0,Loyalty Points,Travel
TX001603,AC00058,31,Male,199.14,02-08-2023 17:32,Debit,Chennai,M005,Branch,04-11-2024 08:10,0,Discount,Healthcare
TX001604,AC00405,70,Male,109.43,11-01-2023 18:07,Debit,Bangalore,M054,ATM,04-11-2024 08:09,1,Cashback,Shopping
TX001605,AC00258,20,Female,304.15,28-11-2023 16:09,Debit,Chennai,M010,Branch,04-11-2024 08:10,0,Discount,Shopping
TX001606,AC00257,28,Female,620.54,27-03-2023 16:26,Credit,Pune,M009,Branch,04-11-2024 08:07,0,Freebie,Fuel
TX001607,AC00317,22,Female,757.79,02-01-2023 16:30,Debit,Hyderabad,M034,Online,04-11-2024 08:08,0,Freebie,Fuel
TX001608,AC00409,52,Male,122.81,24-10-2023 16:12,Debit,Mumbai,M010,Branch,04-11-2024 08:09,1,Discount,Food
TX001609,AC00337,61,Male,96.25,27-07-2023 16:01,Debit,Pune,M040,Online,04-11-2024 08:06,1,Freebie,Food
TX001610,AC00273,30,Female,1431.33,17-01-2023 17:50,Debit,Delhi,M075,ATM,04-11-2024 08:09,0,Discount,Travel
TX001611,AC00056,67,Female,142.55,16-05-2023 16:45,Debit,Bangalore,M071,Online,04-11-2024 08:07,1,Freebie,Fuel
TX001612,AC00259,23,Female,35.94,08-05-2023 16:22,Credit,Delhi,M050,Branch,04-11-2024 08:09,0,Discount,Shopping
TX001613,AC00102,58,Male,24.86,13-02-2023 16:53,Debit,Kolkata,M007,Branch,04-11-2024 08:12,1,Freebie,Fuel
TX001614,AC00165,60,Female,103.08,14-11-2023 16:09,Debit,Bangalore,M009,Online,04-11-2024 08:10,0,Cashback,Shopping
TX001615,AC00455,57,Male,116.27,28-11-2023 18:04,Debit,Hyderabad,M011,Online,04-11-2024 08:11,0,Cashback,Fuel
TX001616,AC00030,73,Female,363.84,19-10-2023 17:41,Debit,Pune,M048,Online,04-11-2024 08:09,0,Freebie,Shopping
TX001617,AC00114,59,Male,34.74,28-04-2023 16:03,Credit,Hyderabad,M075,Online,04-11-2024 08:12,0,Discount,Travel
TX001618,AC00331,19,Male,64.01,30-10-2023 18:14,Credit,Kolkata,M061,Branch,04-11-2024 08:08,1,Freebie,Fuel
TX001619,AC00305,50,Female,108.75,17-10-2023 16:09,Debit,Chennai,M097,ATM,04-11-2024 08:10,0,Loyalty Points,Entertainment
TX001620,AC00015,28,Female,50.9,24-04-2023 16:14,Credit,Hyderabad,M089,Online,04-11-2024 08:06,1,Loyalty Points,Entertainment
TX001621,AC00270,20,Male,206.84,13-09-2023 18:47,Debit,Hyderabad,M010,Branch,04-11-2024 08:10,0,Discount,Shopping
TX001622,AC00063,20,Female,37.4,01-08-2023 17:54,Debit,Chennai,M012,ATM,04-11-2024 08:12,0,Freebie,Travel
TX001623,AC00087,46,Male,154.21,02-01-2023 16:01,Debit,Bangalore,M083,Online,04-11-2024 08:10,0,Freebie,Shopping
TX001624,AC00130,24,Male,199.37,29-06-2023 17:39,Debit,Chennai,M083,Online,04-11-2024 08:08,0,Cashback,Travel
TX001625,AC00324,25,Male,410.49,25-07-2023 16:47,Credit,Pune,M071,Branch,04-11-2024 08:10,1,Discount,Food
TX001626,AC00220,67,Male,1360.01,25-09-2023 16:51,Credit,Hyderabad,M096,Branch,04-11-2024 08:11,0,Loyalty Points,Fuel
TX001627,AC00257,56,Female,18.23,22-03-2023 17:31,Debit,Chennai,M064,ATM,04-11-2024 08:11,0,Loyalty Points,Travel
TX001628,AC00141,47,Male,398.7,28-08-2023 16:02,Debit,Kolkata,M006,ATM,04-11-2024 08:09,0,Discount,Shopping
TX001629,AC00422,22,Female,122.14,20-02-2023 16:20,Debit,Kolkata,M071,Online,04-11-2024 08:08,0,Loyalty Points,Food
TX001630,AC00334,40,Female,378.2,09-01-2023 17:12,Debit,Hyderabad,M008,Branch,04-11-2024 08:11,1,Discount,Shopping
TX001631,AC00175,49,Male,124.74,27-11-2023 16:33,Debit,Pune,M038,ATM,04-11-2024 08:08,0,Loyalty Points,Entertainment
TX001632,AC00380,53,Female,17.1,25-12-2023 16:56,Debit,Delhi,M019,ATM,04-11-2024 08:11,1,Loyalty Points,Entertainment
TX001633,AC00118,22,Male,287.05,14-04-2023 16:00,Debit,Pune,M058,ATM,04-11-2024 08:10,0,Discount,Fuel
TX001634,AC00196,28,Female,874.72,03-03-2023 16:21,Debit,Mumbai,M085,Online,04-11-2024 08:08,0,Discount,Healthcare
TX001635,AC00358,24,Male,1762.28,06-10-2023 16:05,Debit,Mumbai,M066,ATM,04-11-2024 08:10,1,Loyalty Points,Fuel
TX001636,AC00465,36,Male,40.12,19-04-2023 17:03,Credit,Mumbai,M016,ATM,04-11-2024 08:10,0,Loyalty Points,Food
TX001637,AC00126,49,Male,125,05-06-2023 16:19,Credit,Hyderabad,M046,Online,04-11-2024 08:11,0,Cashback,Entertainment
TX001638,AC00041,24,Male,348.44,06-11-2023 17:58,Debit,Kolkata,M034,Online,04-11-2024 08:09,0,Freebie,Travel
TX001639,AC00403,69,Male,128.4,20-03-2023 17:17,Debit,Bangalore,M065,ATM,04-11-2024 08:11,0,Discount,Entertainment
TX001640,AC00155,55,Female,320.93,22-06-2023 16:05,Debit,Kolkata,M026,Online,04-11-2024 08:10,1,Discount,Healthcare
TX001641,AC00261,53,Female,1.41,07-06-2023 17:02,Debit,Bangalore,M084,ATM,04-11-2024 08:12,0,Freebie,Fuel
TX001642,AC00480,54,Female,50.52,06-04-2023 16:03,Debit,Bangalore,M065,Branch,04-11-2024 08:06,1,Cashback,Shopping
TX001643,AC00291,31,Female,383.95,20-09-2023 17:57,Credit,Kolkata,M068,Online,04-11-2024 08:07,0,Loyalty Points,Food
TX001644,AC00154,23,Male,12.94,28-08-2023 17:08,Debit,Hyderabad,M098,Branch,04-11-2024 08:10,0,Loyalty Points,Healthcare
TX001645,AC00106,56,Male,329.75,25-12-2023 17:31,Debit,Pune,M064,Online,04-11-2024 08:09,0,Cashback,Entertainment
TX001646,AC00378,45,Male,981.76,25-09-2023 16:23,Debit,Bangalore,M040,Online,04-11-2024 08:06,0,Cashback,Travel
TX001647,AC00303,18,Male,40.79,17-11-2023 16:40,Debit,Delhi,M061,ATM,04-11-2024 08:11,1,Freebie,Healthcare
TX001648,AC00004,63,Female,99.25,26-06-2023 16:53,Credit,Kolkata,M048,Online,04-11-2024 08:07,0,Freebie,Travel
TX001649,AC00157,69,Female,150.6,17-04-2023 17:43,Debit,Kolkata,M080,ATM,04-11-2024 08:07,0,Loyalty Points,Travel
TX001650,AC00434,73,Male,29.5,20-07-2023 18:26,Debit,Mumbai,M008,Online,04-11-2024 08:09,1,Cashback,Food
TX001651,AC00438,65,Male,54.34,25-12-2023 18:03,Debit,Pune,M035,ATM,04-11-2024 08:11,1,Cashback,Travel
TX001652,AC00279,53,Female,18.25,16-08-2023 16:41,Debit,Mumbai,M076,ATM,04-11-2024 08:08,0,Loyalty Points,Travel
TX001653,AC00458,27,Female,633.87,08-12-2023 16:06,Debit,Kolkata,M067,Online,04-11-2024 08:09,1,Loyalty Points,Entertainment
TX001654,AC00166,19,Male,81.15,17-02-2023 16:28,Debit,Kolkata,M059,ATM,04-11-2024 08:09,0,Loyalty Points,Food
TX001655,AC00129,75,Female,83.95,14-06-2023 16:16,Debit,Bangalore,M015,Online,04-11-2024 08:06,0,Loyalty Points,Shopping
TX001656,AC00292,61,Female,410.4,19-05-2023 16:00,Credit,Pune,M021,ATM,04-11-2024 08:09,0,Loyalty Points,Shopping
TX001657,AC00185,33,Male,172.68,20-02-2023 16:07,Debit,Chennai,M031,ATM,04-11-2024 08:07,0,Freebie,Travel
TX001658,AC00498,34,Male,139.88,23-01-2023 16:05,Debit,Delhi,M024,ATM,04-11-2024 08:07,0,Loyalty Points,Healthcare
TX001659,AC00171,28,Female,165.55,02-10-2023 18:21,Debit,Bangalore,M061,Branch,04-11-2024 08:08,0,Cashback,Fuel
TX001660,AC00456,54,Female,53.79,05-12-2023 16:01,Credit,Kolkata,M072,ATM,04-11-2024 08:07,0,Discount,Food
TX001661,AC00459,63,Female,285.69,06-12-2023 18:15,Debit,Bangalore,M064,ATM,04-11-2024 08:07,1,Freebie,Fuel
TX001662,AC00090,22,Male,532.4,24-08-2023 16:46,Debit,Delhi,M027,ATM,04-11-2024 08:09,1,Cashback,Food
TX001663,AC00289,25,Male,293.85,10-08-2023 16:23,Debit,Kolkata,M011,Online,04-11-2024 08:09,1,Discount,Food
TX001664,AC00063,79,Female,27.94,03-11-2023 18:44,Debit,Delhi,M093,Branch,04-11-2024 08:08,0,Freebie,Entertainment
TX001665,AC00394,25,Female,270.36,03-03-2023 16:57,Debit,Chennai,M044,ATM,04-11-2024 08:07,0,Loyalty Points,Travel
TX001666,AC00241,29,Male,112.66,18-09-2023 16:28,Debit,Bangalore,M049,Online,04-11-2024 08:07,0,Freebie,Entertainment
TX001667,AC00296,21,Female,506.03,12-07-2023 16:14,Debit,Hyderabad,M100,Branch,04-11-2024 08:09,0,Loyalty Points,Healthcare
TX001668,AC00495,22,Female,206.95,03-08-2023 16:19,Debit,Bangalore,M084,Branch,04-11-2024 08:07,0,Loyalty Points,Fuel
TX001669,AC00368,63,Female,350.96,08-06-2023 16:26,Debit,Mumbai,M046,ATM,04-11-2024 08:08,0,Loyalty Points,Fuel
TX001670,AC00017,20,Female,261.63,29-05-2023 18:27,Debit,Pune,M018,Branch,04-11-2024 08:09,1,Discount,Shopping
TX001671,AC00458,59,Female,46.12,05-06-2023 17:28,Debit,Pune,M088,Branch,04-11-2024 08:08,0,Freebie,Healthcare
TX001672,AC00335,63,Male,27.25,20-03-2023 16:02,Credit,Mumbai,M082,Branch,04-11-2024 08:09,0,Loyalty Points,Healthcare
TX001673,AC00344,26,Female,1353.93,15-11-2023 17:32,Debit,Kolkata,M073,Branch,04-11-2024 08:08,0,Cashback,Entertainment
TX001674,AC00002,76,Male,331.66,11-09-2023 17:52,Debit,Pune,M040,ATM,04-11-2024 08:08,0,Freebie,Entertainment
TX001675,AC00285,62,Female,667.95,27-07-2023 17:51,Credit,Delhi,M027,ATM,04-11-2024 08:08,0,Cashback,Healthcare
TX001676,AC00091,49,Male,49.84,13-10-2023 16:05,Debit,Pune,M095,ATM,04-11-2024 08:07,0,Discount,Entertainment
TX001677,AC00399,72,Female,556.04,10-07-2023 16:41,Debit,Pune,M022,ATM,04-11-2024 08:07,0,Discount,Shopping
TX001678,AC00133,18,Male,88.06,27-10-2023 17:53,Credit,Mumbai,M016,Online,04-11-2024 08:09,0,Freebie,Entertainment
TX001679,AC00322,58,Male,745.95,15-12-2023 16:38,Debit,Kolkata,M028,ATM,04-11-2024 08:11,0,Discount,Entertainment
TX001680,AC00247,19,Male,67.25,03-07-2023 16:38,Debit,Chennai,M013,Online,04-11-2024 08:11,1,Discount,Healthcare
TX001681,AC00332,29,Male,93.63,21-08-2023 18:11,Debit,Pune,M096,ATM,04-11-2024 08:09,1,Freebie,Healthcare
TX001682,AC00230,22,Female,74.11,18-07-2023 16:05,Debit,Hyderabad,M011,Branch,04-11-2024 08:09,0,Cashback,Entertainment
TX001683,AC00019,77,Female,41.13,27-03-2023 17:53,Credit,Pune,M030,Branch,04-11-2024 08:10,0,Loyalty Points,Entertainment
TX001684,AC00446,79,Female,192.02,19-12-2023 16:11,Credit,Chennai,M025,Online,04-11-2024 08:09,1,Freebie,Healthcare
TX001685,AC00219,77,Male,291.27,19-06-2023 17:58,Debit,Mumbai,M097,Branch,04-11-2024 08:10,0,Freebie,Fuel
TX001686,AC00050,23,Male,296.46,09-11-2023 16:11,Debit,Chennai,M046,Branch,04-11-2024 08:08,0,Loyalty Points,Travel
TX001687,AC00449,27,Male,341.84,23-06-2023 16:10,Credit,Mumbai,M026,Branch,04-11-2024 08:07,0,Cashback,Fuel
TX001688,AC00426,27,Male,98.41,12-06-2023 17:09,Debit,Delhi,M052,Online,04-11-2024 08:08,0,Loyalty Points,Entertainment
TX001689,AC00354,36,Female,109.28,09-06-2023 16:20,Debit,Mumbai,M082,Online,04-11-2024 08:07,1,Loyalty Points,Food
TX001690,AC00313,40,Male,27.51,20-09-2023 18:16,Credit,Delhi,M057,Online,04-11-2024 08:06,1,Cashback,Food
TX001691,AC00442,76,Male,12.18,20-04-2023 18:50,Debit,Delhi,M088,Branch,04-11-2024 08:07,0,Cashback,Shopping
TX001692,AC00318,25,Male,207.71,16-11-2023 17:48,Credit,Mumbai,M066,Online,04-11-2024 08:10,0,Loyalty Points,Fuel
TX001693,AC00232,45,Male,25.77,17-07-2023 17:15,Credit,Hyderabad,M078,Online,04-11-2024 08:10,0,Loyalty Points,Healthcare
TX001694,AC00424,52,Female,127.57,27-02-2023 17:17,Debit,Bangalore,M049,ATM,04-11-2024 08:10,0,Freebie,Shopping
TX001695,AC00393,60,Female,392.05,19-06-2023 16:32,Debit,Mumbai,M099,ATM,04-11-2024 08:06,1,Cashback,Shopping
TX001696,AC00175,41,Male,521.01,13-10-2023 17:54,Credit,Pune,M041,Branch,04-11-2024 08:07,0,Discount,Food
TX001697,AC00108,25,Male,849.76,16-08-2023 16:28,Debit,Hyderabad,M023,ATM,04-11-2024 08:07,0,Cashback,Fuel
TX001698,AC00067,68,Male,172.5,14-11-2023 16:23,Debit,Hyderabad,M065,Online,04-11-2024 08:11,1,Loyalty Points,Travel
TX001699,AC00356,30,Male,265.44,17-01-2023 16:41,Debit,Pune,M090,ATM,04-11-2024 08:09,1,Loyalty Points,Healthcare
TX001700,AC00244,55,Male,152.34,12-10-2023 17:10,Debit,Bangalore,M044,Branch,04-11-2024 08:08,1,Loyalty Points,Fuel
TX001701,AC00244,28,Female,21.13,25-04-2023 16:11,Debit,Hyderabad,M090,Branch,04-11-2024 08:10,0,Loyalty Points,Shopping
TX001702,AC00411,46,Female,111.55,28-12-2023 16:27,Debit,Delhi,M039,ATM,04-11-2024 08:08,0,Discount,Entertainment
TX001703,AC00294,32,Female,321.82,14-07-2023 16:20,Credit,Bangalore,M049,Branch,04-11-2024 08:08,0,Cashback,Shopping
TX001704,AC00205,45,Male,1294.81,11-12-2023 16:53,Credit,Kolkata,M026,Branch,04-11-2024 08:11,0,Discount,Fuel
TX001705,AC00155,67,Male,148.77,30-03-2023 18:20,Debit,Pune,M083,Branch,04-11-2024 08:11,1,Discount,Food
TX001706,AC00305,57,Female,14.08,06-02-2023 18:18,Debit,Bangalore,M059,Branch,04-11-2024 08:08,0,Loyalty Points,Fuel
TX001707,AC00048,42,Female,1283.97,09-08-2023 17:32,Debit,Mumbai,M030,ATM,04-11-2024 08:07,1,Discount,Travel
TX001708,AC00366,24,Female,566.33,07-08-2023 16:39,Credit,Bangalore,M065,ATM,04-11-2024 08:07,0,Loyalty Points,Healthcare
TX001709,AC00185,51,Male,206.51,18-12-2023 17:09,Debit,Delhi,M046,ATM,04-11-2024 08:07,1,Loyalty Points,Healthcare
TX001710,AC00215,75,Female,180.94,24-07-2023 16:41,Debit,Mumbai,M028,Branch,04-11-2024 08:10,0,Loyalty Points,Entertainment
TX001711,AC00283,21,Male,77.9,25-12-2023 17:42,Debit,Chennai,M071,Branch,04-11-2024 08:08,1,Discount,Entertainment
TX001712,AC00197,21,Female,318.92,19-05-2023 18:54,Credit,Pune,M037,Branch,04-11-2024 08:09,0,Loyalty Points,Shopping
TX001713,AC00390,59,Female,583.3,03-02-2023 16:30,Credit,Pune,M094,Online,04-11-2024 08:11,0,Discount,Fuel
TX001714,AC00320,63,Female,100.68,12-01-2023 16:44,Debit,Bangalore,M022,Online,04-11-2024 08:12,1,Cashback,Healthcare
TX001715,AC00020,62,Male,589.64,21-09-2023 16:05,Debit,Hyderabad,M050,Online,04-11-2024 08:11,0,Loyalty Points,Food
TX001716,AC00500,25,Female,225.93,13-03-2023 17:57,Credit,Mumbai,M097,Branch,04-11-2024 08:08,0,Freebie,Travel
TX001717,AC00289,72,Male,651.55,10-03-2023 17:34,Debit,Chennai,M043,Online,04-11-2024 08:09,1,Freebie,Shopping
TX001718,AC00121,38,Male,80.97,09-01-2023 17:27,Debit,Mumbai,M026,Online,04-11-2024 08:09,0,Freebie,Fuel
TX001719,AC00023,25,Male,191.89,27-06-2023 16:37,Debit,Pune,M041,Branch,04-11-2024 08:09,0,Freebie,Food
TX001720,AC00490,78,Female,304.75,27-02-2023 16:07,Credit,Mumbai,M096,Branch,04-11-2024 08:07,0,Freebie,Fuel
TX001721,AC00197,68,Male,201.53,06-11-2023 16:31,Debit,Chennai,M007,Online,04-11-2024 08:12,1,Discount,Food
TX001722,AC00494,22,Male,8.45,10-02-2023 17:45,Debit,Hyderabad,M022,ATM,04-11-2024 08:07,0,Cashback,Fuel
TX001723,AC00193,30,Female,435.98,12-10-2023 16:29,Debit,Bangalore,M099,Branch,04-11-2024 08:11,0,Discount,Fuel
TX001724,AC00451,19,Male,743.24,07-07-2023 17:31,Credit,Delhi,M084,Online,04-11-2024 08:08,0,Loyalty Points,Healthcare
TX001725,AC00261,57,Female,16.27,13-02-2023 17:58,Debit,Mumbai,M038,ATM,04-11-2024 08:09,0,Cashback,Shopping
TX001726,AC00246,45,Male,290.86,05-06-2023 17:45,Debit,Delhi,M068,Online,04-11-2024 08:10,0,Cashback,Fuel
TX001727,AC00120,41,Male,85.73,01-03-2023 16:09,Debit,Pune,M100,ATM,04-11-2024 08:08,0,Cashback,Fuel
TX001728,AC00189,22,Female,555.71,23-01-2023 17:35,Credit,Bangalore,M018,Branch,04-11-2024 08:08,0,Cashback,Shopping
TX001729,AC00499,23,Male,40.03,09-01-2023 17:17,Debit,Kolkata,M086,Branch,04-11-2024 08:12,0,Freebie,Shopping
TX001730,AC00287,25,Male,73.01,18-10-2023 18:26,Credit,Bangalore,M028,Online,04-11-2024 08:10,0,Loyalty Points,Entertainment
TX001731,AC00087,44,Female,346.12,29-12-2023 17:55,Debit,Mumbai,M067,Branch,04-11-2024 08:11,0,Cashback,Entertainment
TX001732,AC00333,47,Female,1.93,19-10-2023 18:06,Debit,Hyderabad,M030,Branch,04-11-2024 08:08,0,Cashback,Healthcare
TX001733,AC00423,75,Female,252.93,06-02-2023 16:05,Debit,Bangalore,M001,ATM,04-11-2024 08:07,0,Freebie,Shopping
TX001734,AC00108,19,Male,238.54,07-04-2023 16:04,Debit,Mumbai,M006,ATM,04-11-2024 08:07,0,Discount,Travel
TX001735,AC00099,61,Male,1011.22,21-08-2023 18:51,Debit,Mumbai,M074,Branch,04-11-2024 08:09,0,Discount,Healthcare
TX001736,AC00387,67,Female,58.7,03-03-2023 16:00,Debit,Delhi,M041,Branch,04-11-2024 08:07,0,Discount,Food
TX001737,AC00010,40,Female,7.56,06-02-2023 16:38,Debit,Bangalore,M070,ATM,04-11-2024 08:07,1,Loyalty Points,Shopping
TX001738,AC00087,45,Female,540.4,22-02-2023 16:42,Debit,Mumbai,M061,Branch,04-11-2024 08:06,0,Discount,Entertainment
TX001739,AC00294,64,Female,264.14,28-07-2023 17:36,Debit,Delhi,M066,ATM,04-11-2024 08:07,0,Cashback,Fuel
TX001740,AC00408,75,Female,248.15,15-06-2023 16:41,Debit,Chennai,M018,ATM,04-11-2024 08:08,0,Freebie,Shopping
TX001741,AC00495,54,Female,24.34,29-11-2023 17:15,Debit,Kolkata,M051,Branch,04-11-2024 08:09,0,Freebie,Shopping
TX001742,AC00304,66,Male,428.61,09-01-2023 16:12,Debit,Delhi,M052,ATM,04-11-2024 08:09,1,Discount,Entertainment
TX001743,AC00053,39,Female,117.66,03-08-2023 18:19,Credit,Delhi,M014,Branch,04-11-2024 08:07,0,Freebie,Entertainment
TX001744,AC00432,60,Male,165.8,04-05-2023 17:46,Debit,Mumbai,M063,Online,04-11-2024 08:07,0,Cashback,Travel
TX001745,AC00200,65,Male,289.18,29-08-2023 16:17,Debit,Pune,M067,ATM,04-11-2024 08:11,0,Discount,Healthcare
TX001746,AC00438,21,Female,125.39,31-07-2023 16:52,Debit,Pune,M036,ATM,04-11-2024 08:06,0,Cashback,Entertainment
TX001747,AC00151,58,Female,305.18,05-06-2023 17:48,Debit,Hyderabad,M065,Online,04-11-2024 08:08,0,Loyalty Points,Entertainment
TX001748,AC00305,64,Male,506.9,01-11-2023 17:44,Credit,Pune,M038,Branch,04-11-2024 08:10,0,Cashback,Entertainment
TX001749,AC00142,25,Male,504.12,14-04-2023 17:35,Credit,Delhi,M008,Branch,04-11-2024 08:10,1,Cashback,Healthcare
TX001750,AC00356,29,Male,42.09,20-01-2023 18:31,Debit,Hyderabad,M046,Branch,04-11-2024 08:06,0,Cashback,Fuel
TX001751,AC00155,32,Female,607.28,23-01-2023 16:47,Debit,Mumbai,M098,ATM,04-11-2024 08:10,0,Cashback,Shopping
TX001752,AC00265,77,Female,91.9,15-05-2023 16:19,Debit,Bangalore,M036,Online,04-11-2024 08:10,0,Loyalty Points,Shopping
TX001753,AC00122,22,Male,303.43,06-06-2023 17:32,Debit,Kolkata,M029,Branch,04-11-2024 08:08,0,Discount,Entertainment
TX001754,AC00426,20,Male,668.78,23-10-2023 17:25,Debit,Kolkata,M094,ATM,04-11-2024 08:09,0,Cashback,Healthcare
TX001755,AC00111,20,Female,270.54,03-04-2023 18:22,Credit,Delhi,M077,ATM,04-11-2024 08:09,0,Discount,Travel
TX001756,AC00405,37,Male,247.93,14-08-2023 18:08,Debit,Delhi,M100,Branch,04-11-2024 08:09,0,Freebie,Entertainment
TX001757,AC00128,19,Female,34.67,25-04-2023 16:34,Debit,Hyderabad,M077,Online,04-11-2024 08:11,0,Cashback,Healthcare
TX001758,AC00050,18,Other,326.03,09-05-2023 16:54,Credit,Mumbai,M038,Online,04-11-2024 08:11,1,Cashback,Healthcare
TX001759,AC00141,25,Male,148.26,08-05-2023 17:33,Debit,Chennai,M021,ATM,04-11-2024 08:12,0,Freebie,Travel
TX001760,AC00010,19,Female,1086.6,22-05-2023 17:40,Debit,Delhi,M016,Online,04-11-2024 08:10,1,Discount,Healthcare
TX001761,AC00259,60,Male,373.99,23-10-2023 16:27,Debit,Chennai,M097,ATM,04-11-2024 08:07,0,Loyalty Points,Shopping
TX001762,AC00302,49,Male,254.34,14-09-2023 17:04,Debit,Chennai,M084,Online,04-11-2024 08:11,0,Cashback,Travel
TX001763,AC00124,25,Female,819.48,05-10-2023 16:27,Debit,Pune,M038,ATM,04-11-2024 08:08,1,Freebie,Travel
TX001764,AC00464,49,Male,14,06-09-2023 16:24,Debit,Mumbai,M063,ATM,04-11-2024 08:09,0,Freebie,Food
TX001765,AC00473,40,Other,57.16,15-06-2023 18:45,Debit,Kolkata,M022,ATM,04-11-2024 08:08,1,Cashback,Travel
TX001766,AC00486,37,Female,282.26,26-06-2023 16:55,Debit,Kolkata,M028,Online,04-11-2024 08:08,1,Discount,Travel
TX001767,AC00348,46,Male,46.96,30-06-2023 16:44,Debit,Chennai,M070,Online,04-11-2024 08:11,0,Discount,Fuel
TX001768,AC00398,34,Male,473.2,07-08-2023 16:02,Debit,Kolkata,M054,Online,04-11-2024 08:10,0,Cashback,Shopping
TX001769,AC00267,59,Male,192.97,13-03-2023 16:10,Debit,Mumbai,M098,ATM,04-11-2024 08:06,0,Freebie,Entertainment
TX001770,AC00076,18,Male,168.99,01-05-2023 18:38,Debit,Pune,M078,ATM,04-11-2024 08:10,1,Cashback,Food
TX001771,AC00022,80,Male,1.82,13-04-2023 17:35,Debit,Mumbai,M009,Online,04-11-2024 08:09,1,Loyalty Points,Travel
TX001772,AC00181,55,Male,40.9,01-06-2023 18:27,Debit,Delhi,M024,ATM,04-11-2024 08:11,0,Loyalty Points,Fuel
TX001773,AC00071,61,Male,78.91,01-03-2023 17:07,Debit,Chennai,M063,Online,04-11-2024 08:10,0,Discount,Fuel
TX001774,AC00369,22,Female,169.97,07-12-2023 17:33,Credit,Mumbai,M060,ATM,04-11-2024 08:09,0,Loyalty Points,Healthcare
TX001775,AC00358,61,Female,17.79,22-02-2023 17:01,Debit,Kolkata,M091,Branch,04-11-2024 08:11,0,Freebie,Entertainment
TX001776,AC00021,48,Female,486.61,28-11-2023 16:17,Credit,Bangalore,M047,ATM,04-11-2024 08:06,0,Loyalty Points,Entertainment
TX001777,AC00156,58,Male,148.13,17-03-2023 16:34,Debit,Mumbai,M025,Branch,04-11-2024 08:07,0,Cashback,Shopping
TX001778,AC00212,61,Male,164.52,25-12-2023 16:11,Debit,Chennai,M099,ATM,04-11-2024 08:11,0,Freebie,Healthcare
